latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
39.96407,-76.5964,296.17,0.37,0.58,2025-10-01,616,N,VIIRS,n,2.0NRT,284.54,0.18,N
39.96552,-76.59955,296.12,0.37,0.58,2025-10-01,616,N,VIIRS,n,2.0NRT,284.79,0.37,N
40.07208,-74.76904,295.22,0.59,0.53,2025-10-01,616,N,VIIRS,n,2.0NRT,284.55,0.54,N
40.15289,-74.77305,296.28,0.59,0.53,2025-10-01,616,N,VIIRS,n,2.0NRT,285.89,0.3,N
40.31084,-80.60799,304.83,0.6,0.71,2025-10-01,616,N,VIIRS,n,2.0NRT,287.05,2.18,N
40.31409,-80.60822,302.44,0.6,0.7,2025-10-01,616,N,VIIRS,n,2.0NRT,286.37,1.28,N
40.39329,-79.85702,314.92,0.55,0.68,2025-10-01,616,N,VIIRS,n,2.0NRT,287.3,2.76,N
40.39443,-79.85117,296.07,0.55,0.68,2025-10-01,616,N,VIIRS,n,2.0NRT,285.48,1.07,N
40.39458,-79.85817,314.92,0.55,0.68,2025-10-01,616,N,VIIRS,n,2.0NRT,286.97,1.07,N
40.63593,-74.22059,301.23,0.56,0.51,2025-10-01,616,N,VIIRS,n,2.0NRT,288.94,1.22,N
40.63642,-74.22733,299.23,0.56,0.51,2025-10-01,616,N,VIIRS,n,2.0NRT,288.37,0.95,N
40.71656,-75.39916,304.88,0.32,0.55,2025-10-01,616,N,VIIRS,n,2.0NRT,287.28,0.51,N
40.75235,-81.44707,297.58,0.67,0.73,2025-10-01,616,N,VIIRS,n,2.0NRT,285.21,1.15,N
40.75338,-81.43871,303.81,0.66,0.73,2025-10-01,616,N,VIIRS,n,2.0NRT,285.42,1.79,N
40.75348,-81.44694,298.54,0.66,0.73,2025-10-01,616,N,VIIRS,n,2.0NRT,285.5,1.5,N
40.7592,-81.43881,298.67,0.66,0.73,2025-10-01,616,N,VIIRS,n,2.0NRT,285.48,1.15,N
40.89111,-77.71229,327.01,0.43,0.62,2025-10-01,616,N,VIIRS,n,2.0NRT,285.9,2.97,N
41.13046,-80.69549,301.08,0.61,0.71,2025-10-01,616,N,VIIRS,n,2.0NRT,284.57,1.08,N
41.45244,-81.68391,311.16,0.69,0.74,2025-10-01,616,N,VIIRS,n,2.0NRT,286.28,2.24,N
41.45431,-81.68117,316.8,0.69,0.74,2025-10-01,616,N,VIIRS,n,2.0NRT,285.95,3.94,N
41.45943,-81.67496,301.42,0.69,0.74,2025-10-01,616,N,VIIRS,n,2.0NRT,284.84,1.57,N
41.45945,-81.68382,314.41,0.69,0.74,2025-10-01,616,N,VIIRS,n,2.0NRT,286.06,1.57,N
41.46125,-81.67217,298.58,0.69,0.74,2025-10-01,616,N,VIIRS,n,2.0NRT,284.3,2.89,N
41.46131,-81.68111,326.7,0.69,0.74,2025-10-01,616,N,VIIRS,n,2.0NRT,287.47,3.94,N
41.46643,-81.67497,301.1,0.69,0.74,2025-10-01,616,N,VIIRS,n,2.0NRT,285.02,1.57,N
41.46645,-81.68362,299.22,0.69,0.74,2025-10-01,616,N,VIIRS,n,2.0NRT,285.96,1.57,N
42.80116,-80.09957,296.15,0.58,0.7,2025-10-01,616,N,VIIRS,n,2.0NRT,283.4,2.22,N
42.80124,-80.10701,314.56,0.58,0.7,2025-10-01,616,N,VIIRS,n,2.0NRT,285,2.73,N
42.80296,-80.09664,301.17,0.58,0.7,2025-10-01,616,N,VIIRS,n,2.0NRT,282.94,1.56,N
42.80309,-80.10411,320.88,0.58,0.7,2025-10-01,616,N,VIIRS,n,2.0NRT,284.86,1.56,N
42.80771,-80.09927,325.44,0.58,0.7,2025-10-01,616,N,VIIRS,n,2.0NRT,285.74,2.22,N
42.8078,-80.1067,300.82,0.58,0.7,2025-10-01,616,N,VIIRS,n,2.0NRT,283.5,2.73,N
42.80951,-80.0964,297.21,0.58,0.7,2025-10-01,616,N,VIIRS,n,2.0NRT,283.22,1.56,N
42.80964,-80.10381,309.21,0.58,0.7,2025-10-01,616,N,VIIRS,n,2.0NRT,284.29,1.56,N
42.81427,-80.09898,316.43,0.58,0.7,2025-10-01,616,N,VIIRS,n,2.0NRT,284.14,2.73,N
42.81606,-80.09616,314.52,0.58,0.7,2025-10-01,616,N,VIIRS,n,2.0NRT,283.6,1.94,N
42.85109,-74.45434,305.78,0.6,0.53,2025-10-01,616,N,VIIRS,n,2.0NRT,277.01,1.3,N
42.9427,-82.41959,299.22,0.76,0.77,2025-10-01,616,N,VIIRS,n,2.0NRT,284.05,1.07,N
43.24757,-70.95829,296.5,0.41,0.45,2025-10-01,616,N,VIIRS,n,2.0NRT,280.33,0.26,N
43.26241,-79.81242,336.35,0.56,0.69,2025-10-01,616,N,VIIRS,n,2.0NRT,289.46,2.98,N
43.26878,-79.80492,301.59,0.56,0.69,2025-10-01,616,N,VIIRS,n,2.0NRT,286.19,2.98,N
43.29104,-79.99036,297.37,0.58,0.69,2025-10-01,616,N,VIIRS,n,2.0NRT,283.72,0.67,N
43.49188,-79.62803,298.79,0.55,0.68,2025-10-01,616,N,VIIRS,n,2.0NRT,285.84,0.48,N
44.93873,-64.73999,303.03,0.4,0.37,2025-10-01,616,N,VIIRS,n,2.0NRT,277.83,2.48,N
44.94136,-64.73405,301.63,0.4,0.37,2025-10-01,616,N,VIIRS,n,2.0NRT,278.66,0.97,N
44.94207,-64.73904,332.89,0.4,0.37,2025-10-01,616,N,VIIRS,n,2.0NRT,284.83,2.48,N
44.94541,-64.73811,296.98,0.4,0.37,2025-10-01,616,N,VIIRS,n,2.0NRT,278.96,0.96,N
44.94612,-64.7431,317.56,0.4,0.37,2025-10-01,616,N,VIIRS,n,2.0NRT,282.97,0.96,N
44.94683,-64.74809,315.81,0.4,0.37,2025-10-01,616,N,VIIRS,n,2.0NRT,282.68,1.94,N
44.94754,-64.75309,320.79,0.4,0.37,2025-10-01,616,N,VIIRS,n,2.0NRT,282.64,1.94,N
44.94825,-64.7581,324.48,0.4,0.37,2025-10-01,616,N,VIIRS,n,2.0NRT,278.63,3.22,N
44.94875,-64.73716,295.81,0.4,0.37,2025-10-01,616,N,VIIRS,n,2.0NRT,278.24,0.96,N
44.94946,-64.74216,299.19,0.4,0.37,2025-10-01,616,N,VIIRS,n,2.0NRT,279.73,0.96,N
44.95017,-64.74715,301.15,0.4,0.37,2025-10-01,616,N,VIIRS,n,2.0NRT,280.11,1.94,N
44.95067,-64.72622,298.48,0.4,0.37,2025-10-01,616,N,VIIRS,n,2.0NRT,278.71,1.21,N
44.95088,-64.75215,322.71,0.4,0.37,2025-10-01,616,N,VIIRS,n,2.0NRT,283.47,1.94,N
44.95138,-64.73122,298.44,0.4,0.37,2025-10-01,616,N,VIIRS,n,2.0NRT,278.34,1.21,N
44.95159,-64.75716,332.17,0.4,0.37,2025-10-01,616,N,VIIRS,n,2.0NRT,282.37,3.22,N
44.95351,-64.74621,306.66,0.4,0.37,2025-10-01,616,N,VIIRS,n,2.0NRT,279.54,1.15,N
44.954,-64.72527,319.42,0.4,0.37,2025-10-01,616,N,VIIRS,n,2.0NRT,279.97,1.21,N
44.95472,-64.73027,314.46,0.4,0.37,2025-10-01,616,N,VIIRS,n,2.0NRT,278.63,1.21,N
45.11301,-73.01368,300.08,0.54,0.51,2025-10-01,616,N,VIIRS,n,2.0NRT,279.57,1.08,N
45.67599,-75.36739,303.22,0.35,0.57,2025-10-01,616,N,VIIRS,n,2.0NRT,279.27,1.03,N
45.67788,-75.36658,309.81,0.35,0.57,2025-10-01,616,N,VIIRS,n,2.0NRT,279.38,1.03,N
45.82058,-73.2702,300.57,0.56,0.52,2025-10-01,616,N,VIIRS,n,2.0NRT,281.12,1.49,N
45.83884,-73.25293,313.35,0.56,0.51,2025-10-01,616,N,VIIRS,n,2.0NRT,281.41,3.46,N
46.0425,-73.14436,315.11,0.56,0.51,2025-10-01,616,N,VIIRS,n,2.0NRT,281.84,2.82,N
33.80831,-79.21547,301.14,0.45,0.63,2025-10-01,618,N,VIIRS,n,2.0NRT,284.95,2.33,N
38.38816,-76.41702,296.98,0.35,0.57,2025-10-01,618,N,VIIRS,n,2.0NRT,281.58,0.54,N
38.38881,-76.41474,320.79,0.35,0.56,2025-10-01,618,N,VIIRS,n,2.0NRT,280.63,1.52,N
38.39344,-76.41657,307.75,0.35,0.57,2025-10-01,618,N,VIIRS,n,2.0NRT,283.69,0.63,N
38.5949,-82.82935,297.79,0.77,0.77,2025-10-01,618,N,VIIRS,n,2.0NRT,287.55,1.23,N
38.59568,-82.83391,301.11,0.77,0.77,2025-10-01,618,N,VIIRS,n,2.0NRT,287.68,1.48,N
39.3676,-81.52905,300.83,0.66,0.73,2025-10-01,618,N,VIIRS,n,2.0NRT,286.5,0.56,N
39.55646,-80.56079,298.33,0.59,0.7,2025-10-01,618,N,VIIRS,n,2.0NRT,284.83,0.26,N
28.67084,-82.04794,301,0.6,0.71,2025-10-01,620,N,VIIRS,n,2.0NRT,288.29,1.35,N
30.35602,-83.10541,298.64,0.72,0.75,2025-10-01,620,N,VIIRS,n,2.0NRT,285.79,0.53,N
9.56083,-63.62997,316.47,0.36,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,285,1.73,N
9.56146,-63.63333,326.04,0.36,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,285.82,1.73,N
9.61164,-63.69627,307.91,0.36,0.57,2025-10-01,622,N,VIIRS,n,2.0NRT,283.46,0.94,N
9.61657,-63.72279,313.74,0.36,0.57,2025-10-01,622,N,VIIRS,n,2.0NRT,285.81,20.3,N
9.61694,-63.69535,315.98,0.36,0.57,2025-10-01,622,N,VIIRS,n,2.0NRT,285.62,0.94,N
9.61719,-63.72611,367,0.36,0.57,2025-10-01,622,N,VIIRS,h,2.0NRT,286.62,20.3,N
9.61781,-63.72942,367,0.36,0.57,2025-10-01,622,N,VIIRS,h,2.0NRT,286.7,13.53,N
9.61842,-63.73273,306.23,0.36,0.57,2025-10-01,622,N,VIIRS,n,2.0NRT,284.94,13.53,N
9.6194,-63.70863,315.92,0.36,0.57,2025-10-01,622,N,VIIRS,n,2.0NRT,285.96,1.51,N
9.62002,-63.71195,318.21,0.36,0.57,2025-10-01,622,N,VIIRS,n,2.0NRT,286.23,1.51,N
9.62053,-63.77332,367,0.36,0.57,2025-10-01,622,N,VIIRS,h,2.0NRT,287.98,8.66,N
9.62115,-63.77663,329.54,0.36,0.57,2025-10-01,622,N,VIIRS,n,2.0NRT,287.41,9.19,N
9.62124,-63.71856,299.88,0.36,0.57,2025-10-01,622,N,VIIRS,n,2.0NRT,285.38,1.74,N
9.62136,-63.66017,302.98,0.36,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,285.45,0.66,N
9.6216,-63.63184,304.01,0.36,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,285.54,0.62,N
9.62185,-63.72186,333.36,0.36,0.57,2025-10-01,622,N,VIIRS,n,2.0NRT,286.01,20.3,N
9.62198,-63.66352,310.41,0.36,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,286.22,0.66,N
9.62223,-63.63527,307.94,0.36,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,286.05,0.62,N
9.62247,-63.72515,347.78,0.36,0.57,2025-10-01,622,N,VIIRS,n,2.0NRT,295.41,20.3,N
9.62285,-63.69778,312.52,0.36,0.57,2025-10-01,622,N,VIIRS,n,2.0NRT,285.35,0.64,N
9.62308,-63.72846,367,0.36,0.57,2025-10-01,622,N,VIIRS,h,2.0NRT,289.67,13.53,N
9.62369,-63.73177,301.96,0.36,0.57,2025-10-01,622,N,VIIRS,n,2.0NRT,286.34,13.53,N
9.62614,-63.74496,322.14,0.36,0.57,2025-10-01,622,N,VIIRS,n,2.0NRT,286.74,1.31,N
9.62814,-63.69683,314.77,0.36,0.57,2025-10-01,622,N,VIIRS,n,2.0NRT,285.83,0.64,N
9.63098,-63.68261,304.26,0.36,0.57,2025-10-01,622,N,VIIRS,n,2.0NRT,286.05,0.79,N
9.63159,-63.68593,311.03,0.36,0.57,2025-10-01,622,N,VIIRS,n,2.0NRT,286.17,1.11,N
9.63724,-63.59742,306.64,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,288.58,0.76,N
9.63913,-63.5591,304,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,287.84,1.78,N
9.63953,-63.72895,302.08,0.36,0.57,2025-10-01,622,N,VIIRS,n,2.0NRT,287.19,0.38,N
9.63978,-63.5625,314.17,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,287.75,1.78,N
9.64043,-63.56589,309.26,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,287.5,2.16,N
9.64047,-63.55491,302.97,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,287.89,0.89,N
9.64107,-63.56925,309.73,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,287.8,2.16,N
9.64109,-63.55832,318.74,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,287.91,1.92,N
9.64171,-63.57264,310.57,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,288.03,5.61,N
9.64171,-63.56173,325.26,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,287.78,1.92,N
9.64233,-63.56512,319.32,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,287.71,3.15,N
9.64295,-63.5685,317.34,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,288.25,3.15,N
9.6432,-63.55145,303.95,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,287.97,1.2,N
9.64357,-63.57189,367,0.37,0.58,2025-10-01,622,N,VIIRS,h,2.0NRT,289.67,4.41,N
9.64385,-63.55487,316.61,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,288.05,1.2,N
9.64419,-63.57528,325.26,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,288.2,4.41,N
9.64449,-63.55827,327.91,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,288.12,1.78,N
9.64514,-63.56167,327.13,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,287.85,1.78,N
9.6452,-63.55064,304.73,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,287.96,0.89,N
9.64578,-63.56504,319.56,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,288.42,2.16,N
9.64583,-63.55406,313.27,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,287.87,0.89,N
9.64642,-63.56842,310.69,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,288.2,2.16,N
9.64645,-63.55746,319.26,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,288.29,1.92,N
9.64682,-63.52922,303.31,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,288.35,2.9,N
9.64706,-63.57179,367,0.37,0.58,2025-10-01,622,N,VIIRS,h,2.0NRT,290.79,5.61,N
9.64707,-63.56087,319.15,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,288.15,1.92,N
9.64748,-63.62334,319.7,0.36,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,287.4,2.54,N
9.64769,-63.56427,314.72,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,288.51,3.15,N
9.64771,-63.57518,343.26,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,288.85,5.61,N
9.64809,-63.62667,334.75,0.36,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,287.51,14.69,N
9.64869,-63.63,367,0.36,0.58,2025-10-01,622,N,VIIRS,h,2.0NRT,288.43,14.69,N
9.64892,-63.57103,319.87,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,289.23,4.41,N
9.6493,-63.63331,310.79,0.36,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,286.63,12.83,N
9.64954,-63.57442,333.29,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,288.59,4.41,N
9.65002,-63.52924,304.51,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,289.37,1.74,N
9.65067,-63.53268,317.01,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,288.97,1.74,N
9.65069,-63.61975,302.6,0.36,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,288.37,2.69,N
9.65113,-63.5642,335.29,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,288.37,1.78,N
9.65132,-63.62309,367,0.36,0.58,2025-10-01,622,N,VIIRS,h,2.0NRT,289.47,2.69,N
9.65132,-63.5361,367,0.37,0.58,2025-10-01,622,N,VIIRS,h,2.0NRT,290.42,6.7,N
9.65178,-63.56758,325.57,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,289.05,1.78,N
9.65195,-63.62641,347.43,0.36,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,288.66,12.23,N
9.65197,-63.53951,321.29,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,289.48,6.7,N
9.65219,-63.61911,303.78,0.36,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,288.23,3.43,N
9.65259,-63.62972,367,0.36,0.58,2025-10-01,622,N,VIIRS,h,2.0NRT,294.02,12.23,N
9.6528,-63.62245,367,0.36,0.58,2025-10-01,622,N,VIIRS,h,2.0NRT,289.38,3.43,N
9.6528,-63.53176,345.77,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,290.38,2.9,N
9.65304,-63.56341,327.98,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,288.4,1.66,N
9.65321,-63.633,316.89,0.36,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,287.5,10.58,N
9.65341,-63.62578,337.34,0.36,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,288.54,9.1,N
9.65342,-63.53519,367,0.37,0.58,2025-10-01,622,N,VIIRS,h,2.0NRT,291.67,8.71,N
9.65365,-63.5668,327.56,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,288.6,1.66,N
9.65383,-63.63628,300.52,0.36,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,287.32,10.58,N
9.65402,-63.62911,367,0.36,0.58,2025-10-01,622,N,VIIRS,h,2.0NRT,291.2,9.1,N
9.65405,-63.53862,330.41,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,290.11,8.71,N
9.65462,-63.6324,307.68,0.36,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,287.19,10.16,N
9.65601,-63.61885,303.24,0.36,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,288.37,2.69,N
9.65603,-63.53178,332.57,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,289.42,2.35,N
9.65649,-63.56337,306.28,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,288,1.78,N
9.65664,-63.62219,308.51,0.36,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,288,2.69,N
9.65667,-63.53519,335.03,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,289.08,2.15,N
9.65713,-63.56676,312.9,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,288.87,1.78,N
9.65727,-63.6255,311.21,0.36,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,288.02,12.23,N
9.65732,-63.5386,303.26,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,289.08,2.15,N
9.6579,-63.62882,307.43,0.36,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,288.05,12.23,N
9.65812,-63.62153,302.17,0.36,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,287.87,3.43,N
9.65839,-63.56257,304.73,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,288.45,1.66,N
9.65872,-63.62485,302.89,0.36,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,287.74,9.1,N
9.65901,-63.56598,315.9,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,288.81,1.66,N
9.66185,-63.56255,324.6,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,288.64,2.1,N
9.66858,-63.68507,317.19,0.36,0.57,2025-10-01,622,N,VIIRS,n,2.0NRT,287.72,0.98,N
9.66959,-63.68452,320.6,0.36,0.57,2025-10-01,622,N,VIIRS,n,2.0NRT,288.13,1.04,N
9.67251,-63.56063,324.67,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,287.96,1.65,N
9.67655,-63.55282,306.2,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,288,0.71,N
9.68387,-63.47379,305.65,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,288.45,0.85,N
9.70003,-63.53085,331.45,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,288.79,3.33,N
9.70183,-63.48105,303.27,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,289,0.47,N
9.70537,-63.52988,367,0.37,0.58,2025-10-01,622,N,VIIRS,h,2.0NRT,290.26,3.33,N
9.72586,-63.46118,306.44,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,288.6,0.54,N
9.7275,-63.45941,320.63,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,288.68,1.21,N
9.72815,-63.4628,322.65,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,289.35,1.9,N
9.73123,-63.46025,340.19,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,289.39,2.54,N
9.73288,-63.45854,302.62,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,288.76,1.21,N
9.73353,-63.46194,304.24,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,288.72,1.9,N
9.73372,-63.47386,337.65,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,288.98,1.88,N
9.73434,-63.47724,325.8,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,289.06,5.21,N
9.73547,-63.47213,325.53,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,289.25,3.72,N
9.73612,-63.47549,367,0.37,0.58,2025-10-01,622,N,VIIRS,h,2.0NRT,289.76,7.76,N
9.73848,-63.46964,303.96,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,288.71,1.88,N
9.7391,-63.47301,316.94,0.37,0.58,2025-10-01,622,N,VIIRS,n,2.0NRT,288.84,1.88,N
9.77496,-63.2674,304.23,0.38,0.59,2025-10-01,622,N,VIIRS,n,2.0NRT,286.82,0.43,N
9.77562,-63.27094,298.14,0.38,0.59,2025-10-01,622,N,VIIRS,n,2.0NRT,287,0.43,N
9.9746,-63.18293,302.42,0.38,0.59,2025-10-01,622,N,VIIRS,n,2.0NRT,287.93,0.62,N
9.98001,-63.18181,302.75,0.38,0.59,2025-10-01,622,N,VIIRS,n,2.0NRT,288.29,0.62,N
10.05267,-64.86252,308.76,0.59,0.53,2025-10-01,622,N,VIIRS,n,2.0NRT,288.32,2.47,N
10.0565,-64.856,311.47,0.59,0.53,2025-10-01,622,N,VIIRS,n,2.0NRT,288.46,2.47,N
10.05655,-64.88379,326.11,0.59,0.53,2025-10-01,622,N,VIIRS,n,2.0NRT,285.86,5.46,N
10.05749,-64.86146,316.19,0.59,0.53,2025-10-01,622,N,VIIRS,n,2.0NRT,286.89,2.47,N
10.06718,-64.8872,307.04,0.59,0.53,2025-10-01,622,N,VIIRS,n,2.0NRT,290.6,3.44,N
10.07681,-64.85738,325.87,0.59,0.53,2025-10-01,622,N,VIIRS,n,2.0NRT,290.84,3.27,N
10.07781,-64.89069,316.39,0.59,0.53,2025-10-01,622,N,VIIRS,n,2.0NRT,290.21,3.83,N
10.21311,-64.61407,312.75,0.61,0.53,2025-10-01,622,N,VIIRS,n,2.0NRT,290.01,1.04,N
10.48322,-68.15115,314.96,0.54,0.42,2025-10-01,622,N,VIIRS,n,2.0NRT,291.44,2.44,N
11.63021,-70.23569,337.5,0.42,0.38,2025-10-01,622,N,VIIRS,n,2.0NRT,295.39,7.13,N
11.63366,-70.23512,332.91,0.42,0.38,2025-10-01,622,N,VIIRS,n,2.0NRT,295.05,7.13,N
11.73567,-70.19489,319.23,0.42,0.38,2025-10-01,622,N,VIIRS,n,2.0NRT,293.98,3.22,N
11.73912,-70.19431,342.67,0.42,0.38,2025-10-01,622,N,VIIRS,n,2.0NRT,295.93,9.59,N
11.74976,-70.17279,324.32,0.42,0.38,2025-10-01,622,N,VIIRS,n,2.0NRT,293.87,2.12,N
19.12168,-72.52393,309.3,0.41,0.37,2025-10-01,622,N,VIIRS,n,2.0NRT,291.44,1.53,N
19.12225,-72.52782,306.54,0.41,0.37,2025-10-01,622,N,VIIRS,n,2.0NRT,291.46,1.53,N
22.18401,-80.53197,310.17,0.42,0.61,2025-10-01,622,N,VIIRS,n,2.0NRT,290.74,1.09,N
22.18513,-80.53033,307.11,0.42,0.61,2025-10-01,622,N,VIIRS,n,2.0NRT,290.57,1.19,N
23.1416,-81.71966,304.49,0.51,0.66,2025-10-01,622,N,VIIRS,n,2.0NRT,282.96,0.88,N
8.54008,-63.96372,307.85,0.36,0.57,2025-10-01,625,N,VIIRS,n,2.0NRT,280.99,0.64,N
8.54194,-63.96299,302.88,0.36,0.57,2025-10-01,625,N,VIIRS,n,2.0NRT,280.64,0.82,N
8.55658,-64.13608,347.19,0.35,0.57,2025-10-01,625,N,VIIRS,n,2.0NRT,262.52,5.68,N
8.56151,-63.93172,303.63,0.36,0.58,2025-10-01,625,N,VIIRS,n,2.0NRT,282.88,0.44,N
8.66511,-62.9865,303.45,0.42,0.61,2025-10-01,625,N,VIIRS,n,2.0NRT,269.56,0.59,N
8.66829,-62.98689,303.03,0.42,0.61,2025-10-01,625,N,VIIRS,n,2.0NRT,269.54,0.61,N
8.68438,-63.15476,342.1,0.41,0.6,2025-10-01,625,N,VIIRS,n,2.0NRT,274.16,2.48,N
8.68506,-63.15848,306.93,0.41,0.6,2025-10-01,625,N,VIIRS,n,2.0NRT,275.03,2.36,N
8.68993,-63.15367,306.62,0.41,0.6,2025-10-01,625,N,VIIRS,n,2.0NRT,275.62,2.48,N
8.69062,-63.15741,299.43,0.41,0.6,2025-10-01,625,N,VIIRS,n,2.0NRT,275.89,2.36,N
8.69916,-70.20966,307.44,0.45,0.39,2025-10-01,625,N,VIIRS,n,2.0NRT,290.4,0.7,N
8.72355,-62.90856,298.75,0.42,0.61,2025-10-01,625,N,VIIRS,n,2.0NRT,269.18,0.81,N
8.72427,-62.91241,304.38,0.42,0.61,2025-10-01,625,N,VIIRS,n,2.0NRT,270.16,0.81,N
8.72919,-62.90748,303.19,0.42,0.61,2025-10-01,625,N,VIIRS,n,2.0NRT,269.31,0.81,N
8.72991,-62.91132,314.6,0.42,0.61,2025-10-01,625,N,VIIRS,n,2.0NRT,270.11,0.81,N
8.93297,-63.92517,301.65,0.36,0.57,2025-10-01,625,N,VIIRS,n,2.0NRT,279.81,0.66,N
9.22318,-64.51075,315.97,0.32,0.55,2025-10-01,625,N,VIIRS,n,2.0NRT,289.03,0.6,N
9.22621,-64.05856,312.85,0.35,0.56,2025-10-01,625,N,VIIRS,n,2.0NRT,276.6,0.99,N
9.2268,-64.06174,309.22,0.35,0.56,2025-10-01,625,N,VIIRS,n,2.0NRT,277.53,0.99,N
9.23256,-64.30225,320.76,0.33,0.56,2025-10-01,625,N,VIIRS,n,2.0NRT,281.28,1.68,N
9.262,-64.07806,303.43,0.34,0.56,2025-10-01,625,N,VIIRS,n,2.0NRT,279.83,0.68,N
